# Gabbard et al. (2025), experimental data, extracted from
# "LowWeberDropRebound - Data.xlsx" (harrislab-brown/LowWeberDropRebound),
# sheet 2, the Experiment block. Dimensionless throughout.
We,We_unc,cor,cor_unc,Oh,Bo
0.04635960497346181,0.005459193594174815,0.8208275122029887,0.06390986031884513,0.025208705205530993,0.03913990524598092
0.44252715813369425,0.03793367109697899,0.8118842797782835,0.07186656289337318,0.025032787904453933,0.04025177620228965
0.25198828219231034,0.025909668470817854,0.8404668613297822,0.08019875832678917,0.02506984274223541,0.04001432446237913
0.17422315358692203,0.020862439258040235,0.801130834987,0.08239433884805453,0.025076357527131807,0.03997275811512188
0.9969488798561986,0.04558871975996892,0.7573142996452104,0.035929927506869894,0.02346053826135876,0.052175910941807124
0.5172287107309814,0.03857545589780288,0.8013503288143463,0.04907628141372426,0.02363969529586423,0.05061210853341858
0.9601545534338477,0.043428141679032146,0.7490191878029563,0.03469159341547647,0.023574239357130274,0.05117656981073043
0.9483162880518365,0.04803493496321126,0.7376504496090902,0.035630230854020166,0.02365564964347523,0.050475707013741586
0.4804317988056738,0.03395484335751197,0.7886846730167433,0.04917240453710486,0.023688929595961427,0.050192656229682046
0.44955641068573876,0.03206008980467014,0.7765287757932332,0.05443826476074014,0.02394272538925746,0.048098063412770974
0.945201996351594,0.05501977933226249,0.7170611869940203,0.034925526014100414,0.023813232252845696,0.049152831113128265
0.7364188419402365,0.03716679875479288,0.8106507847550176,0.03900666436134742,0.023923736915584214,0.048250948681659654
0.44920359036812446,0.028024862974103008,0.8363897860306504,0.050079458606531894,0.023903598347273135,0.04841375826054211
0.7231078376338205,0.04115181807315476,0.799877167870376,0.0492636303998485,0.023894886382523562,0.04848440261057631
0.28537854989837697,0.027045401750264677,0.8471801420755801,0.06371147417689951,0.02388149492190949,0.04859324391951127
0.1939400907919156,0.01945315627444131,0.8636660583522197,0.07745564163866347,0.023888229911122622,0.04853846604870228
0.7231145034964936,0.04180575791994294,0.7944609964401133,0.048306493432059144,0.023890041502241693,0.04852374496039196
0.4154191207469718,0.028514041457321868,0.848808133170608,0.04767810350051154,0.02391596285830931,0.04831371656212435
0.2688868334936264,0.02627221628114346,0.860504844857776,0.06614132770300325,0.02394023401628936,0.04811808809952417
0.18690955986564614,0.021520115389080396,0.8545462171298409,0.07475027685973835,0.02395782644349573,0.047976909680454004
0.7626402661220668,0.04559721101832706,0.8141218125104139,0.038173077776740026,0.02406146840189085,0.047155615523345566
0.7702913236660908,0.04252955000828906,0.8020523788602667,0.040042704559739975,0.024059710444315475,0.04716939900718455
0.4523390249999676,0.021957873319001908,0.8414570300399963,0.046430783774572874,0.024074969907263967,0.04704992294382349
0.2992323730699232,0.028449648832892308,0.8528655620237645,0.066202857117137,0.02406886135922493,0.04709770520359612
1.1085726079189597,0.04946018126614898,0.7530040780254231,0.035862236291540915,0.023910485770940352,0.0483579999591107
0.5970122490736001,0.03680750750888039,0.811206557024123,0.04237318847176581,0.024020380701767548,0.04747908962110809
1.1088933665366865,0.04848366475190403,0.7739402651394426,0.03820442306618399,0.023953184183099198,0.048014113262468634
